,i,g,status
6077,253,5,TN
6078,253,6,TN
6079,253,7,TN
6080,253,8,TN
6081,253,9,TN
6082,253,10,TN
6083,253,11,TN
6084,253,12,TN
6085,253,13,TN
6086,253,14,TN
6087,253,15,TN
6088,253,16,TN
6089,253,17,TN
6090,253,18,TN
6091,253,19,TN
6092,253,20,TN
6093,253,21,TN
6094,253,22,TN
6095,253,23,TN
6096,254,0,FP
6097,254,1,FP
6098,254,2,TN
6099,254,3,TN
6100,254,4,TN
6101,254,5,TN
6102,254,6,TN
6103,254,7,TN
6104,254,8,TN
6105,254,9,TN
6106,254,10,TN
6107,254,11,TN
6108,254,12,TN
6109,254,13,TN
6110,254,14,TN
6111,254,15,TN
6112,254,16,TN
6113,254,17,TN
6114,254,18,TN
6115,254,19,TN
6116,254,20,TN
6117,254,21,TN
6118,254,22,TN
6119,254,23,TN
6120,255,0,TP
6121,255,1,TP
6122,255,2,TP
6123,255,3,TP
6124,255,4,TP
6125,255,5,TP
6126,255,6,FN
6127,255,7,FN
6128,255,8,FN
6129,255,9,FN
6130,255,10,FN
6131,255,11,FN
6132,255,12,FN
6133,255,13,FN
6134,255,14,FN
6135,255,15,FN
6136,255,16,FN
6137,255,17,FN
6138,255,18,FN
6139,255,19,FN
6140,255,20,FN
6141,255,21,FN
6142,255,22,FN
6143,255,23,FN
6144,256,0,FP
6145,256,1,FP
6146,256,2,FP
6147,256,3,TN
6148,256,4,TN
6149,256,5,TN
6150,256,6,TN
6151,256,7,TN
6152,256,8,TN
6153,256,9,TN
6154,256,10,TN
6155,256,11,TN
6156,256,12,TN
6157,256,13,TN
6158,256,14,TN
6159,256,15,TN
6160,256,16,TN
6161,256,17,TN
6162,256,18,TN
6163,256,19,TN
6164,256,20,TN
6165,256,21,TN
6166,256,22,TN
6167,256,23,TN
6168,257,0,FP
6169,257,1,FP
6170,257,2,TN
6171,257,3,TN
6172,257,4,TN
6173,257,5,TN
6174,257,6,TN
6175,257,7,TN
6176,257,8,TN
6177,257,9,TN
6178,257,10,TN
6179,257,11,TN
6180,257,12,TN
6181,257,13,TN
6182,257,14,TN
6183,257,15,TN
6184,257,16,TN
6185,257,17,TN
6186,257,18,TN
6187,257,19,TN
6188,257,20,TN
6189,257,21,TN
6190,257,22,TN
6191,257,23,TN
6192,258,0,TP
6193,258,1,TP
6194,258,2,TP
6195,258,3,TP
6196,258,4,TP
6197,258,5,TP
6198,258,6,TP
6199,258,7,FN
6200,258,8,FN
6201,258,9,FN
6202,258,10,FN
6203,258,11,FN
6204,258,12,FN
6205,258,13,FN
6206,258,14,FN
6207,258,15,FN
6208,258,16,FN
6209,258,17,FN
6210,258,18,FN
6211,258,19,FN
6212,258,20,FN
6213,258,21,FN
6214,258,22,FN
6215,258,23,FN
6216,259,0,FP
6217,259,1,FP
6218,259,2,TN
6219,259,3,TN
6220,259,4,TN
6221,259,5,TN
6222,259,6,TN
6223,259,7,TN
6224,259,8,TN
6225,259,9,TN
6226,259,10,TN
6227,259,11,TN
6228,259,12,TN
6229,259,13,TN
6230,259,14,TN
6231,259,15,TN
6232,259,16,TN
6233,259,17,TN
6234,259,18,TN
6235,259,19,TN
6236,259,20,TN
6237,259,21,TN
6238,259,22,TN
6239,259,23,TN
6240,260,0,TP
6241,260,1,TP
6242,260,2,TP
6243,260,3,TP
6244,260,4,TP
6245,260,5,TP
6246,260,6,TP
6247,260,7,TP
6248,260,8,TP
6249,260,9,TP
6250,260,10,TP
6251,260,11,TP
6252,260,12,TP
6253,260,13,TP
6254,260,14,TP
6255,260,15,TP
6256,260,16,TP
6257,260,17,TP
6258,260,18,FN
6259,260,19,FN
6260,260,20,FN
6261,260,21,FN
6262,260,22,FN
6263,260,23,FN
6264,261,0,FP
6265,261,1,FP
6266,261,2,TN
6267,261,3,TN
6268,261,4,TN
6269,261,5,TN
6270,261,6,TN
6271,261,7,TN
6272,261,8,TN
6273,261,9,TN
6274,261,10,TN
6275,261,11,TN
6276,261,12,TN
6277,261,13,TN
6278,261,14,TN
6279,261,15,TN
6280,261,16,TN
6281,261,17,TN
6282,261,18,TN
6283,261,19,TN
6284,261,20,TN
6285,261,21,TN
6286,261,22,TN
6287,261,23,TN
6288,262,0,FP
6289,262,1,FP
6290,262,2,FP
6291,262,3,TN
6292,262,4,TN
6293,262,5,TN
6294,262,6,TN
6295,262,7,TN
6296,262,8,TN
6297,262,9,TN
6298,262,10,TN
6299,262,11,TN
6300,262,12,TN
6301,262,13,TN
6302,262,14,TN
6303,262,15,TN
6304,262,16,TN
6305,262,17,TN
6306,262,18,TN
6307,262,19,TN
6308,262,20,TN
6309,262,21,TN
6310,262,22,TN
6311,262,23,TN
6312,263,0,FP
6313,263,1,FP
6314,263,2,TN
6315,263,3,TN
6316,263,4,TN
6317,263,5,TN
6318,263,6,TN
6319,263,7,TN
6320,263,8,TN
6321,263,9,TN
6322,263,10,TN
6323,263,11,TN
6324,263,12,TN
6325,263,13,TN
6326,263,14,TN
6327,263,15,TN
6328,263,16,TN
6329,263,17,TN
6330,263,18,TN
6331,263,19,TN
6332,263,20,TN
6333,263,21,TN
6334,263,22,TN
6335,263,23,TN
6336,264,0,FP
6337,264,1,FP
6338,264,2,TN
6339,264,3,TN
6340,264,4,TN
6341,264,5,TN
6342,264,6,TN
6343,264,7,TN
6344,264,8,TN
6345,264,9,TN
6346,264,10,TN
6347,264,11,TN
6348,264,12,TN
6349,264,13,TN
6350,264,14,TN
6351,264,15,TN
6352,264,16,TN
6353,264,17,TN
6354,264,18,TN
6355,264,19,TN
6356,264,20,TN
6357,264,21,TN
6358,264,22,TN
6359,264,23,TN
6360,265,0,FP
6361,265,1,FP
6362,265,2,TN
6363,265,3,TN
6364,265,4,TN
6365,265,5,TN
6366,265,6,TN
6367,265,7,TN
6368,265,8,TN
6369,265,9,TN
6370,265,10,TN
6371,265,11,TN
6372,265,12,TN
6373,265,13,TN
6374,265,14,TN
6375,265,15,TN
6376,265,16,TN
6377,265,17,TN
6378,265,18,TN
6379,265,19,TN
6380,265,20,TN
6381,265,21,TN
6382,265,22,TN
6383,265,23,TN
6384,266,0,FP
6385,266,1,FP
6386,266,2,FP
6387,266,3,TN
6388,266,4,TN
6389,266,5,TN
6390,266,6,TN
6391,266,7,TN
6392,266,8,TN
6393,266,9,TN
6394,266,10,TN
6395,266,11,TN
6396,266,12,TN
6397,266,13,TN
6398,266,14,TN
6399,266,15,TN
6400,266,16,TN
6401,266,17,TN
6402,266,18,TN
6403,266,19,TN
6404,266,20,TN
6405,266,21,TN
6406,266,22,TN
6407,266,23,TN
6408,267,0,FP
6409,267,1,FP
6410,267,2,FP
6411,267,3,TN
6412,267,4,TN
6413,267,5,TN
6414,267,6,TN
6415,267,7,TN
6416,267,8,TN
6417,267,9,TN
6418,267,10,TN
6419,267,11,TN
6420,267,12,TN
6421,267,13,TN
6422,267,14,TN
6423,267,15,TN
6424,267,16,TN
6425,267,17,TN
6426,267,18,TN
6427,267,19,TN
6428,267,20,TN
6429,267,21,TN
6430,267,22,TN
6431,267,23,TN
6432,268,0,FP
6433,268,1,FP
6434,268,2,FP
6435,268,3,TN
6436,268,4,TN
6437,268,5,TN
6438,268,6,TN
6439,268,7,TN
6440,268,8,TN
6441,268,9,TN
6442,268,10,TN
6443,268,11,TN
6444,268,12,TN
6445,268,13,TN
6446,268,14,TN
6447,268,15,TN
6448,268,16,TN
6449,268,17,TN
6450,268,18,TN
6451,268,19,TN
6452,268,20,TN
6453,268,21,TN
6454,268,22,TN
6455,268,23,TN
6456,269,0,FP
6457,269,1,FP
6458,269,2,FP
6459,269,3,TN
6460,269,4,TN
6461,269,5,TN
6462,269,6,TN
6463,269,7,TN
6464,269,8,TN
6465,269,9,TN
6466,269,10,TN
6467,269,11,TN
6468,269,12,TN
6469,269,13,TN
6470,269,14,TN
6471,269,15,TN
6472,269,16,TN
6473,269,17,TN
6474,269,18,TN
6475,269,19,TN
6476,269,20,TN
6477,269,21,TN
6478,269,22,TN
6479,269,23,TN
6480,270,0,FP
6481,270,1,FP
6482,270,2,FP
6483,270,3,TN
6484,270,4,TN
6485,270,5,TN
6486,270,6,TN
6487,270,7,TN
6488,270,8,TN
6489,270,9,TN
6490,270,10,TN
6491,270,11,TN
6492,270,12,TN
6493,270,13,TN
6494,270,14,TN
6495,270,15,TN
6496,270,16,TN
6497,270,17,TN
6498,270,18,TN
6499,270,19,TN
6500,270,20,TN
6501,270,21,TN
6502,270,22,TN
6503,270,23,TN
6504,271,0,TP
6505,271,1,TP
6506,271,2,TP
6507,271,3,TP
6508,271,4,TP
6509,271,5,TP
6510,271,6,TP
6511,271,7,TP
6512,271,8,TP
6513,271,9,TP
6514,271,10,TP
6515,271,11,TP
6516,271,12,TP
6517,271,13,TP
6518,271,14,TP
6519,271,15,TP
6520,271,16,TP
6521,271,17,TP
6522,271,18,TP
6523,271,19,TP
6524,271,20,FN
6525,271,21,FN
6526,271,22,FN
6527,271,23,FN
6528,272,0,FP
6529,272,1,FP
6530,272,2,FP
6531,272,3,TN
6532,272,4,TN
6533,272,5,TN
6534,272,6,TN
6535,272,7,TN
6536,272,8,TN
6537,272,9,TN
6538,272,10,TN
6539,272,11,TN
6540,272,12,TN
6541,272,13,TN
6542,272,14,TN
6543,272,15,TN
6544,272,16,TN
6545,272,17,TN
6546,272,18,TN
6547,272,19,TN
6548,272,20,TN
6549,272,21,TN
6550,272,22,TN
6551,272,23,TN
6552,273,0,TP
6553,273,1,TP
6554,273,2,TP
6555,273,3,TP
6556,273,4,TP
6557,273,5,TP
6558,273,6,TP
6559,273,7,TP
6560,273,8,TP
6561,273,9,TP
6562,273,10,TP
6563,273,11,TP
6564,273,12,TP
6565,273,13,TP
6566,273,14,TP
6567,273,15,TP
6568,273,16,TP
6569,273,17,TP
6570,273,18,FN
6571,273,19,FN
6572,273,20,FN
6573,273,21,FN
6574,273,22,FN
6575,273,23,FN
6576,274,0,FP
6577,274,1,FP
6578,274,2,TN
6579,274,3,TN
6580,274,4,TN
6581,274,5,TN
6582,274,6,TN
6583,274,7,TN
6584,274,8,TN
6585,274,9,TN
6586,274,10,TN
6587,274,11,TN
6588,274,12,TN
6589,274,13,TN
6590,274,14,TN
6591,274,15,TN
6592,274,16,TN
6593,274,17,TN
6594,274,18,TN
6595,274,19,TN
6596,274,20,TN
6597,274,21,TN
6598,274,22,TN
6599,274,23,TN
6600,275,0,FP
6601,275,1,FP
6602,275,2,TN
6603,275,3,TN
6604,275,4,TN
6605,275,5,TN
6606,275,6,TN
6607,275,7,TN
6608,275,8,TN
6609,275,9,TN
6610,275,10,TN
6611,275,11,TN
6612,275,12,TN
6613,275,13,TN
6614,275,14,TN
6615,275,15,TN
6616,275,16,TN
6617,275,17,TN
6618,275,18,TN
6619,275,19,TN
6620,275,20,TN
6621,275,21,TN
6622,275,22,TN
6623,275,23,TN
6624,276,0,FP
6625,276,1,FP
6626,276,2,FP
6627,276,3,TN
6628,276,4,TN
6629,276,5,TN
6630,276,6,TN
6631,276,7,TN
6632,276,8,TN
6633,276,9,TN
6634,276,10,TN
6635,276,11,TN
6636,276,12,TN
6637,276,13,TN
6638,276,14,TN
6639,276,15,TN
6640,276,16,TN
6641,276,17,TN
6642,276,18,TN
6643,276,19,TN
6644,276,20,TN
6645,276,21,TN
6646,276,22,TN
6647,276,23,TN
6648,277,0,FP
6649,277,1,FP
6650,277,2,TN
6651,277,3,TN
6652,277,4,TN
6653,277,5,TN
6654,277,6,TN
6655,277,7,TN
6656,277,8,TN
6657,277,9,TN
6658,277,10,TN
6659,277,11,TN
6660,277,12,TN
6661,277,13,TN
6662,277,14,TN
6663,277,15,TN
6664,277,16,TN
6665,277,17,TN
6666,277,18,TN
6667,277,19,TN
6668,277,20,TN
6669,277,21,TN
6670,277,22,TN
6671,277,23,TN
6672,278,0,FP
6673,278,1,FP
6674,278,2,TN
6675,278,3,TN
6676,278,4,TN
6677,278,5,TN
6678,278,6,TN
6679,278,7,TN
6680,278,8,TN
6681,278,9,TN
6682,278,10,TN
6683,278,11,TN
6684,278,12,TN
6685,278,13,TN
6686,278,14,TN
6687,278,15,TN
6688,278,16,TN
6689,278,17,TN
6690,278,18,TN
6691,278,19,TN
6692,278,20,TN
6693,278,21,TN
6694,278,22,TN
6695,278,23,TN
6696,279,0,FP
6697,279,1,FP
6698,279,2,TN
6699,279,3,TN
6700,279,4,TN
6701,279,5,TN
6702,279,6,TN
6703,279,7,TN
6704,279,8,TN
6705,279,9,TN
6706,279,10,TN
6707,279,11,TN
6708,279,12,TN
6709,279,13,TN
6710,279,14,TN
6711,279,15,TN
6712,279,16,TN
6713,279,17,TN
6714,279,18,TN
6715,279,19,TN
6716,279,20,TN
6717,279,21,TN
6718,279,22,TN
6719,279,23,TN
6720,280,0,FP
6721,280,1,FP
6722,280,2,TN
6723,280,3,TN
6724,280,4,TN
6725,280,5,TN
6726,280,6,TN
6727,280,7,TN
6728,280,8,TN
6729,280,9,TN
6730,280,10,TN
6731,280,11,TN
6732,280,12,TN
6733,280,13,TN
6734,280,14,TN
6735,280,15,TN
6736,280,16,TN
6737,280,17,TN
6738,280,18,TN
6739,280,19,TN
6740,280,20,TN
6741,280,21,TN
6742,280,22,TN
6743,280,23,TN
6744,281,0,FP
6745,281,1,FP
6746,281,2,FP
6747,281,3,TN
6748,281,4,TN
6749,281,5,TN
6750,281,6,TN
6751,281,7,TN
6752,281,8,TN
6753,281,9,TN
6754,281,10,TN
6755,281,11,TN
6756,281,12,TN
6757,281,13,TN
6758,281,14,TN
6759,281,15,TN
6760,281,16,TN
6761,281,17,TN
6762,281,18,TN
6763,281,19,TN
6764,281,20,TN
6765,281,21,TN
6766,281,22,TN
6767,281,23,TN
6768,282,0,FP
6769,282,1,FP
6770,282,2,TN
6771,282,3,TN
6772,282,4,TN
6773,282,5,TN
6774,282,6,TN
6775,282,7,TN
6776,282,8,TN
6777,282,9,TN
6778,282,10,TN
6779,282,11,TN
6780,282,12,TN
6781,282,13,TN
6782,282,14,TN
6783,282,15,TN
6784,282,16,TN
6785,282,17,TN
6786,282,18,TN
6787,282,19,TN
6788,282,20,TN
6789,282,21,TN
6790,282,22,TN
6791,282,23,TN
6792,283,0,FP
6793,283,1,FP
6794,283,2,FP
6795,283,3,TN
6796,283,4,TN
6797,283,5,TN
6798,283,6,TN
6799,283,7,TN
6800,283,8,TN
6801,283,9,TN
6802,283,10,TN
6803,283,11,TN
6804,283,12,TN
6805,283,13,TN
6806,283,14,TN
6807,283,15,TN
6808,283,16,TN
6809,283,17,TN
6810,283,18,TN
6811,283,19,TN
6812,283,20,TN
6813,283,21,TN
6814,283,22,TN
6815,283,23,TN
6816,284,0,FP
6817,284,1,FP
6818,284,2,TN
6819,284,3,TN
6820,284,4,TN
6821,284,5,TN
6822,284,6,TN
6823,284,7,TN
6824,284,8,TN
6825,284,9,TN
6826,284,10,TN
6827,284,11,TN
6828,284,12,TN
6829,284,13,TN
6830,284,14,TN
6831,284,15,TN
6832,284,16,TN
6833,284,17,TN
6834,284,18,TN
6835,284,19,TN
6836,284,20,TN
6837,284,21,TN
6838,284,22,TN
6839,284,23,TN
6840,285,0,FP
6841,285,1,FP
6842,285,2,FP
6843,285,3,TN
6844,285,4,TN
6845,285,5,TN
6846,285,6,TN
6847,285,7,TN
6848,285,8,TN
6849,285,9,TN
6850,285,10,TN
6851,285,11,TN
6852,285,12,TN
6853,285,13,TN
6854,285,14,TN
6855,285,15,TN
6856,285,16,TN
6857,285,17,TN
6858,285,18,TN
6859,285,19,TN
6860,285,20,TN
6861,285,21,TN
6862,285,22,TN
6863,285,23,TN
6864,286,0,FP
6865,286,1,FP
6866,286,2,TN
6867,286,3,TN
6868,286,4,TN
6869,286,5,TN
6870,286,6,TN
6871,286,7,TN
6872,286,8,TN
6873,286,9,TN
6874,286,10,TN
6875,286,11,TN
6876,286,12,TN
6877,286,13,TN
6878,286,14,TN
6879,286,15,TN
6880,286,16,TN
6881,286,17,TN
6882,286,18,TN
6883,286,19,TN
6884,286,20,TN
6885,286,21,TN
6886,286,22,TN
6887,286,23,TN
6888,287,0,FP
6889,287,1,FP
6890,287,2,TN
6891,287,3,TN
6892,287,4,TN
6893,287,5,TN
6894,287,6,TN
6895,287,7,TN
6896,287,8,TN
6897,287,9,TN
6898,287,10,TN
6899,287,11,TN
6900,287,12,TN
6901,287,13,TN
6902,287,14,TN
6903,287,15,TN
6904,287,16,TN
6905,287,17,TN
6906,287,18,TN
6907,287,19,TN
6908,287,20,TN
6909,287,21,TN
6910,287,22,TN
6911,287,23,TN
6912,288,0,FP
6913,288,1,FP
6914,288,2,FP
6915,288,3,TN
6916,288,4,TN
6917,288,5,TN
6918,288,6,TN
6919,288,7,TN
6920,288,8,TN
6921,288,9,TN
6922,288,10,TN
6923,288,11,TN
6924,288,12,TN
6925,288,13,TN
6926,288,14,TN
6927,288,15,TN
6928,288,16,TN
6929,288,17,TN
6930,288,18,TN
6931,288,19,TN
6932,288,20,TN
6933,288,21,TN
6934,288,22,TN
6935,288,23,TN
6936,289,0,FP
6937,289,1,FP
6938,289,2,FP
6939,289,3,TN
6940,289,4,TN
6941,289,5,TN
6942,289,6,TN
6943,289,7,TN
6944,289,8,TN
6945,289,9,TN
6946,289,10,TN
6947,289,11,TN
6948,289,12,TN
6949,289,13,TN
6950,289,14,TN
6951,289,15,TN
6952,289,16,TN
6953,289,17,TN
6954,289,18,TN
6955,289,19,TN
6956,289,20,TN
6957,289,21,TN
6958,289,22,TN
6959,289,23,TN
6960,290,0,FP
6961,290,1,FP
6962,290,2,TN
6963,290,3,TN
6964,290,4,TN
6965,290,5,TN
6966,290,6,TN
6967,290,7,TN
6968,290,8,TN
6969,290,9,TN
6970,290,10,TN
6971,290,11,TN
6972,290,12,TN
6973,290,13,TN
6974,290,14,TN
6975,290,15,TN
6976,290,16,TN
6977,290,17,TN
6978,290,18,TN
6979,290,19,TN
6980,290,20,TN
6981,290,21,TN
6982,290,22,TN
6983,290,23,TN
6984,291,0,FP
6985,291,1,FP
6986,291,2,FP
6987,291,3,TN
6988,291,4,TN
6989,291,5,TN
6990,291,6,TN
6991,291,7,TN
6992,291,8,TN
6993,291,9,TN
6994,291,10,TN
6995,291,11,TN
6996,291,12,TN
6997,291,13,TN
6998,291,14,TN
6999,291,15,TN
7000,291,16,TN
7001,291,17,TN
7002,291,18,TN
7003,291,19,TN
7004,291,20,TN
7005,291,21,TN
7006,291,22,TN
7007,291,23,TN
7008,292,0,FP
7009,292,1,FP
7010,292,2,FP
7011,292,3,TN
7012,292,4,TN
7013,292,5,TN
7014,292,6,TN
7015,292,7,TN
7016,292,8,TN
7017,292,9,TN
7018,292,10,TN
7019,292,11,TN
7020,292,12,TN
7021,292,13,TN
7022,292,14,TN
7023,292,15,TN
7024,292,16,TN
7025,292,17,TN
7026,292,18,TN
7027,292,19,TN
7028,292,20,TN
7029,292,21,TN
7030,292,22,TN
7031,292,23,TN
7032,293,0,TP
7033,293,1,TP
7034,293,2,TP
7035,293,3,TP
7036,293,4,TP
7037,293,5,TP
7038,293,6,TP
7039,293,7,TP
7040,293,8,TP
7041,293,9,TP
7042,293,10,TP
7043,293,11,TP
7044,293,12,TP
7045,293,13,TP
7046,293,14,TP
7047,293,15,TP
7048,293,16,TP
7049,293,17,TP
7050,293,18,TP
7051,293,19,FN
7052,293,20,FN
7053,293,21,FN
7054,293,22,FN
7055,293,23,FN
7056,294,0,TP
7057,294,1,TP
7058,294,2,TP
7059,294,3,TP
7060,294,4,TP
7061,294,5,FN
7062,294,6,FN
7063,294,7,FN
7064,294,8,FN
7065,294,9,FN
7066,294,10,FN
7067,294,11,FN
7068,294,12,FN
7069,294,13,FN
7070,294,14,FN
7071,294,15,FN
7072,294,16,FN
7073,294,17,FN
7074,294,18,FN
7075,294,19,FN
7076,294,20,FN
7077,294,21,FN
7078,294,22,FN
7079,294,23,FN
7080,295,0,FP
7081,295,1,FP
7082,295,2,FP
7083,295,3,TN
7084,295,4,TN
7085,295,5,TN
7086,295,6,TN
7087,295,7,TN
7088,295,8,TN
7089,295,9,TN
7090,295,10,TN
7091,295,11,TN
7092,295,12,TN
7093,295,13,TN
7094,295,14,TN
7095,295,15,TN
7096,295,16,TN
7097,295,17,TN
7098,295,18,TN
7099,295,19,TN
7100,295,20,TN
7101,295,21,TN
7102,295,22,TN
7103,295,23,TN
7104,296,0,FP
7105,296,1,FP
7106,296,2,TN
7107,296,3,TN
7108,296,4,TN
7109,296,5,TN
7110,296,6,TN
7111,296,7,TN
7112,296,8,TN
7113,296,9,TN
7114,296,10,TN
7115,296,11,TN
7116,296,12,TN
7117,296,13,TN
7118,296,14,TN
7119,296,15,TN
7120,296,16,TN
7121,296,17,TN
7122,296,18,TN
7123,296,19,TN
7124,296,20,TN
7125,296,21,TN
7126,296,22,TN
7127,296,23,TN
7128,297,0,FP
7129,297,1,FP
7130,297,2,TN
7131,297,3,TN
7132,297,4,TN
7133,297,5,TN
7134,297,6,TN
7135,297,7,TN
7136,297,8,TN
7137,297,9,TN
7138,297,10,TN
7139,297,11,TN
7140,297,12,TN
7141,297,13,TN
7142,297,14,TN
7143,297,15,TN
7144,297,16,TN
7145,297,17,TN
7146,297,18,TN
7147,297,19,TN
7148,297,20,TN
7149,297,21,TN
7150,297,22,TN
7151,297,23,TN
7152,298,0,FP
7153,298,1,FP
7154,298,2,TN
7155,298,3,TN
7156,298,4,TN
7157,298,5,TN
7158,298,6,TN
7159,298,7,TN
7160,298,8,TN
7161,298,9,TN
7162,298,10,TN
7163,298,11,TN
7164,298,12,TN
7165,298,13,TN
7166,298,14,TN
7167,298,15,TN
7168,298,16,TN
7169,298,17,TN
7170,298,18,TN
7171,298,19,TN
7172,298,20,TN
7173,298,21,TN
7174,298,22,TN
7175,298,23,TN
7176,299,0,FP
7177,299,1,FP
7178,299,2,FP
7179,299,3,TN
7180,299,4,TN
7181,299,5,TN
7182,299,6,TN
7183,299,7,TN
7184,299,8,TN
7185,299,9,TN
7186,299,10,TN
7187,299,11,TN
7188,299,12,TN
7189,299,13,TN
7190,299,14,TN
7191,299,15,TN
7192,299,16,TN
7193,299,17,TN
7194,299,18,TN
7195,299,19,TN
7196,299,20,TN
7197,299,21,TN
7198,299,22,TN
7199,299,23,TN
7200,300,0,FP
7201,300,1,FP
7202,300,2,TN
7203,300,3,TN
7204,300,4,TN
7205,300,5,TN
7206,300,6,TN
7207,300,7,TN
7208,300,8,TN
7209,300,9,TN
7210,300,10,TN
7211,300,11,TN
7212,300,12,TN
7213,300,13,TN
7214,300,14,TN
7215,300,15,TN
7216,300,16,TN
7217,300,17,TN
7218,300,18,TN
7219,300,19,TN
7220,300,20,TN
7221,300,21,TN
7222,300,22,TN
7223,300,23,TN
7224,301,0,FP
7225,301,1,FP
7226,301,2,FP
7227,301,3,TN
7228,301,4,TN
7229,301,5,TN
7230,301,6,TN
7231,301,7,TN
7232,301,8,TN
7233,301,9,TN
7234,301,10,TN
7235,301,11,TN
7236,301,12,TN
7237,301,13,TN
7238,301,14,TN
7239,301,15,TN
7240,301,16,TN
7241,301,17,TN
7242,301,18,TN
7243,301,19,TN
7244,301,20,TN
7245,301,21,TN
7246,301,22,TN
7247,301,23,TN
7248,302,0,FP
7249,302,1,FP
7250,302,2,TN
7251,302,3,TN
7252,302,4,TN
7253,302,5,TN
7254,302,6,TN
7255,302,7,TN
7256,302,8,TN
7257,302,9,TN
7258,302,10,TN
7259,302,11,TN
7260,302,12,TN
7261,302,13,TN
7262,302,14,TN
7263,302,15,TN
7264,302,16,TN
7265,302,17,TN
7266,302,18,TN
7267,302,19,TN
7268,302,20,TN
7269,302,21,TN
7270,302,22,TN
7271,302,23,TN
7272,303,0,TP
7273,303,1,TP
7274,303,2,TP
7275,303,3,TP
7276,303,4,TP
7277,303,5,TP
7278,303,6,TP
7279,303,7,TP
7280,303,8,TP
7281,303,9,TP
7282,303,10,TP
7283,303,11,TP
7284,303,12,TP
7285,303,13,TP
7286,303,14,TP
7287,303,15,TP
7288,303,16,TP
7289,303,17,TP
7290,303,18,TP
7291,303,19,TP
7292,303,20,TP
7293,303,21,FN
7294,303,22,FN
7295,303,23,FN
7296,304,0,FP
7297,304,1,FP
7298,304,2,FP
7299,304,3,TN
7300,304,4,TN
7301,304,5,TN
7302,304,6,TN
7303,304,7,TN
7304,304,8,TN
7305,304,9,TN
7306,304,10,TN
7307,304,11,TN
7308,304,12,TN
7309,304,13,TN
7310,304,14,TN
7311,304,15,TN
7312,304,16,TN
7313,304,17,TN
7314,304,18,TN
7315,304,19,TN
7316,304,20,TN
7317,304,21,TN
7318,304,22,TN
7319,304,23,TN
7320,305,0,FP
7321,305,1,FP
7322,305,2,TN
7323,305,3,TN
7324,305,4,TN
7325,305,5,TN
7326,305,6,TN
7327,305,7,TN
7328,305,8,TN
7329,305,9,TN
7330,305,10,TN
7331,305,11,TN
7332,305,12,TN
7333,305,13,TN
7334,305,14,TN
7335,305,15,TN
7336,305,16,TN
7337,305,17,TN
7338,305,18,TN
7339,305,19,TN
7340,305,20,TN
7341,305,21,TN
7342,305,22,TN
7343,305,23,TN
7344,306,0,FP
7345,306,1,FP
7346,306,2,FP
7347,306,3,TN
7348,306,4,TN
7349,306,5,TN
7350,306,6,TN
7351,306,7,TN
7352,306,8,TN
7353,306,9,TN
7354,306,10,TN
7355,306,11,TN
7356,306,12,TN
7357,306,13,TN
7358,306,14,TN
7359,306,15,TN
7360,306,16,TN
7361,306,17,TN
7362,306,18,TN
7363,306,19,TN
7364,306,20,TN
7365,306,21,TN
7366,306,22,TN
7367,306,23,TN
7368,307,0,FP
7369,307,1,FP
7370,307,2,TN
7371,307,3,TN
7372,307,4,TN
7373,307,5,TN
7374,307,6,TN
7375,307,7,TN
7376,307,8,TN
7377,307,9,TN
7378,307,10,TN
7379,307,11,TN
7380,307,12,TN
7381,307,13,TN
7382,307,14,TN
7383,307,15,TN
7384,307,16,TN
7385,307,17,TN
7386,307,18,TN
7387,307,19,TN
7388,307,20,TN
7389,307,21,TN
7390,307,22,TN
7391,307,23,TN
7392,308,0,TP
7393,308,1,TP
7394,308,2,TP
7395,308,3,TP
7396,308,4,TP
7397,308,5,TP
7398,308,6,TP
7399,308,7,TP
7400,308,8,TP
7401,308,9,TP
7402,308,10,TP
7403,308,11,TP
7404,308,12,TP
7405,308,13,TP
7406,308,14,TP
7407,308,15,TP
7408,308,16,TP
7409,308,17,TP
7410,308,18,FN
7411,308,19,FN
7412,308,20,FN
7413,308,21,FN
7414,308,22,FN
7415,308,23,FN
7416,309,0,FP
7417,309,1,FP
7418,309,2,TN
7419,309,3,TN
7420,309,4,TN
7421,309,5,TN
7422,309,6,TN
7423,309,7,TN
7424,309,8,TN
7425,309,9,TN
7426,309,10,TN
7427,309,11,TN
7428,309,12,TN
7429,309,13,TN
7430,309,14,TN
7431,309,15,TN
7432,309,16,TN
7433,309,17,TN
7434,309,18,TN
7435,309,19,TN
7436,309,20,TN
7437,309,21,TN
7438,309,22,TN
7439,309,23,TN
7440,310,0,FP
7441,310,1,FP
7442,310,2,TN
7443,310,3,TN
7444,310,4,TN
7445,310,5,TN
7446,310,6,TN
7447,310,7,TN
7448,310,8,TN
7449,310,9,TN
7450,310,10,TN
7451,310,11,TN
7452,310,12,TN
7453,310,13,TN
7454,310,14,TN
7455,310,15,TN
7456,310,16,TN
7457,310,17,TN
7458,310,18,TN
7459,310,19,TN
7460,310,20,TN
7461,310,21,TN
7462,310,22,TN
7463,310,23,TN
7464,311,0,FP
7465,311,1,FP
7466,311,2,TN
7467,311,3,TN
7468,311,4,TN
7469,311,5,TN
7470,311,6,TN
7471,311,7,TN
7472,311,8,TN
7473,311,9,TN
7474,311,10,TN
7475,311,11,TN
