,i,g,status
4112,195,17,TN
4113,195,18,TN
4114,195,19,TN
4115,195,20,TN
4116,196,0,FP
4117,196,1,FP
4118,196,2,FP
4119,196,3,FP
4120,196,4,FP
4121,196,5,FP
4122,196,6,FP
4123,196,7,TN
4124,196,8,TN
4125,196,9,TN
4126,196,10,TN
4127,196,11,TN
4128,196,12,TN
4129,196,13,TN
4130,196,14,TN
4131,196,15,TN
4132,196,16,TN
4133,196,17,TN
4134,196,18,TN
4135,196,19,TN
4136,196,20,TN
4137,197,0,FP
4138,197,1,FP
4139,197,2,FP
4140,197,3,FP
4141,197,4,FP
4142,197,5,TN
4143,197,6,TN
4144,197,7,TN
4145,197,8,TN
4146,197,9,TN
4147,197,10,TN
4148,197,11,TN
4149,197,12,TN
4150,197,13,TN
4151,197,14,TN
4152,197,15,TN
4153,197,16,TN
4154,197,17,TN
4155,197,18,TN
4156,197,19,TN
4157,197,20,TN
4158,198,0,TP
4159,198,1,TP
4160,198,2,TP
4161,198,3,TP
4162,198,4,TP
4163,198,5,TP
4164,198,6,TP
4165,198,7,TP
4166,198,8,TP
4167,198,9,TP
4168,198,10,TP
4169,198,11,TP
4170,198,12,TP
4171,198,13,TP
4172,198,14,TP
4173,198,15,TP
4174,198,16,TP
4175,198,17,FN
4176,198,18,FN
4177,198,19,FN
4178,198,20,FN
4179,199,0,TP
4180,199,1,TP
4181,199,2,TP
4182,199,3,TP
4183,199,4,TP
4184,199,5,TP
4185,199,6,TP
4186,199,7,TP
4187,199,8,TP
4188,199,9,TP
4189,199,10,FN
4190,199,11,FN
4191,199,12,FN
4192,199,13,FN
4193,199,14,FN
4194,199,15,FN
4195,199,16,FN
4196,199,17,FN
4197,199,18,FN
4198,199,19,FN
4199,199,20,FN
4200,200,0,TP
4201,200,1,TP
4202,200,2,TP
4203,200,3,TP
4204,200,4,TP
4205,200,5,TP
4206,200,6,TP
4207,200,7,TP
4208,200,8,FN
4209,200,9,FN
4210,200,10,FN
4211,200,11,FN
4212,200,12,FN
4213,200,13,FN
4214,200,14,FN
4215,200,15,FN
4216,200,16,FN
4217,200,17,FN
4218,200,18,FN
4219,200,19,FN
4220,200,20,FN
4221,201,0,FP
4222,201,1,FP
4223,201,2,FP
4224,201,3,FP
4225,201,4,FP
4226,201,5,TN
4227,201,6,TN
4228,201,7,TN
4229,201,8,TN
4230,201,9,TN
4231,201,10,TN
4232,201,11,TN
4233,201,12,TN
4234,201,13,TN
4235,201,14,TN
4236,201,15,TN
4237,201,16,TN
4238,201,17,TN
4239,201,18,TN
4240,201,19,TN
4241,201,20,TN
4242,202,0,TP
4243,202,1,TP
4244,202,2,TP
4245,202,3,TP
4246,202,4,TP
4247,202,5,TP
4248,202,6,TP
4249,202,7,TP
4250,202,8,TP
4251,202,9,TP
4252,202,10,TP
4253,202,11,TP
4254,202,12,TP
4255,202,13,TP
4256,202,14,TP
4257,202,15,TP
4258,202,16,TP
4259,202,17,FN
4260,202,18,FN
4261,202,19,FN
4262,202,20,FN
4263,203,0,TP
4264,203,1,TP
4265,203,2,TP
4266,203,3,TP
4267,203,4,TP
4268,203,5,TP
4269,203,6,TP
4270,203,7,TP
4271,203,8,TP
4272,203,9,FN
4273,203,10,FN
4274,203,11,FN
4275,203,12,FN
4276,203,13,FN
4277,203,14,FN
4278,203,15,FN
4279,203,16,FN
4280,203,17,FN
4281,203,18,FN
4282,203,19,FN
4283,203,20,FN
4284,204,0,TP
4285,204,1,TP
4286,204,2,TP
4287,204,3,TP
4288,204,4,TP
4289,204,5,TP
4290,204,6,TP
4291,204,7,TP
4292,204,8,TP
4293,204,9,TP
4294,204,10,TP
4295,204,11,TP
4296,204,12,TP
4297,204,13,TP
4298,204,14,TP
4299,204,15,TP
4300,204,16,TP
4301,204,17,TP
4302,204,18,FN
4303,204,19,FN
4304,204,20,FN
4305,205,0,FP
4306,205,1,FP
4307,205,2,FP
4308,205,3,FP
4309,205,4,FP
4310,205,5,FP
4311,205,6,TN
4312,205,7,TN
4313,205,8,TN
4314,205,9,TN
4315,205,10,TN
4316,205,11,TN
4317,205,12,TN
4318,205,13,TN
4319,205,14,TN
4320,205,15,TN
4321,205,16,TN
4322,205,17,TN
4323,205,18,TN
4324,205,19,TN
4325,205,20,TN
4326,206,0,FP
4327,206,1,FP
4328,206,2,FP
4329,206,3,FP
4330,206,4,FP
4331,206,5,TN
4332,206,6,TN
4333,206,7,TN
4334,206,8,TN
4335,206,9,TN
4336,206,10,TN
4337,206,11,TN
4338,206,12,TN
4339,206,13,TN
4340,206,14,TN
4341,206,15,TN
4342,206,16,TN
4343,206,17,TN
4344,206,18,TN
4345,206,19,TN
4346,206,20,TN
4347,207,0,FP
4348,207,1,FP
4349,207,2,FP
4350,207,3,TN
4351,207,4,TN
4352,207,5,TN
4353,207,6,TN
4354,207,7,TN
4355,207,8,TN
4356,207,9,TN
4357,207,10,TN
4358,207,11,TN
4359,207,12,TN
4360,207,13,TN
4361,207,14,TN
4362,207,15,TN
4363,207,16,TN
4364,207,17,TN
4365,207,18,TN
4366,207,19,TN
4367,207,20,TN
4368,208,0,FP
4369,208,1,FP
4370,208,2,FP
4371,208,3,FP
4372,208,4,FP
4373,208,5,FP
4374,208,6,TN
4375,208,7,TN
4376,208,8,TN
4377,208,9,TN
4378,208,10,TN
4379,208,11,TN
4380,208,12,TN
4381,208,13,TN
4382,208,14,TN
4383,208,15,TN
4384,208,16,TN
4385,208,17,TN
4386,208,18,TN
4387,208,19,TN
4388,208,20,TN
4389,209,0,FP
4390,209,1,FP
4391,209,2,FP
4392,209,3,FP
4393,209,4,FP
4394,209,5,FP
4395,209,6,TN
4396,209,7,TN
4397,209,8,TN
4398,209,9,TN
4399,209,10,TN
4400,209,11,TN
4401,209,12,TN
4402,209,13,TN
4403,209,14,TN
4404,209,15,TN
4405,209,16,TN
4406,209,17,TN
4407,209,18,TN
4408,209,19,TN
4409,209,20,TN
4410,210,0,TP
4411,210,1,TP
4412,210,2,TP
4413,210,3,TP
4414,210,4,TP
4415,210,5,FN
4416,210,6,FN
4417,210,7,FN
4418,210,8,FN
4419,210,9,FN
4420,210,10,FN
4421,210,11,FN
4422,210,12,FN
4423,210,13,FN
4424,210,14,FN
4425,210,15,FN
4426,210,16,FN
4427,210,17,FN
4428,210,18,FN
4429,210,19,FN
4430,210,20,FN
4431,211,0,FP
4432,211,1,FP
4433,211,2,FP
4434,211,3,TN
4435,211,4,TN
4436,211,5,TN
4437,211,6,TN
4438,211,7,TN
4439,211,8,TN
4440,211,9,TN
4441,211,10,TN
4442,211,11,TN
4443,211,12,TN
4444,211,13,TN
4445,211,14,TN
4446,211,15,TN
4447,211,16,TN
4448,211,17,TN
4449,211,18,TN
4450,211,19,TN
4451,211,20,TN
4452,212,0,FP
4453,212,1,FP
4454,212,2,FP
4455,212,3,TN
4456,212,4,TN
4457,212,5,TN
4458,212,6,TN
4459,212,7,TN
4460,212,8,TN
4461,212,9,TN
4462,212,10,TN
4463,212,11,TN
4464,212,12,TN
4465,212,13,TN
4466,212,14,TN
4467,212,15,TN
4468,212,16,TN
4469,212,17,TN
4470,212,18,TN
4471,212,19,TN
4472,212,20,TN
4473,213,0,FP
4474,213,1,FP
4475,213,2,FP
4476,213,3,FP
4477,213,4,FP
4478,213,5,TN
4479,213,6,TN
4480,213,7,TN
4481,213,8,TN
4482,213,9,TN
4483,213,10,TN
4484,213,11,TN
4485,213,12,TN
4486,213,13,TN
4487,213,14,TN
4488,213,15,TN
4489,213,16,TN
4490,213,17,TN
4491,213,18,TN
4492,213,19,TN
4493,213,20,TN
4494,214,0,FP
4495,214,1,FP
4496,214,2,FP
4497,214,3,FP
4498,214,4,FP
4499,214,5,TN
4500,214,6,TN
4501,214,7,TN
4502,214,8,TN
4503,214,9,TN
4504,214,10,TN
4505,214,11,TN
4506,214,12,TN
4507,214,13,TN
4508,214,14,TN
4509,214,15,TN
4510,214,16,TN
4511,214,17,TN
4512,214,18,TN
4513,214,19,TN
4514,214,20,TN
4515,215,0,TP
4516,215,1,TP
4517,215,2,TP
4518,215,3,TP
4519,215,4,TP
4520,215,5,TP
4521,215,6,TP
4522,215,7,TP
4523,215,8,TP
4524,215,9,TP
4525,215,10,TP
4526,215,11,FN
4527,215,12,FN
4528,215,13,FN
4529,215,14,FN
4530,215,15,FN
4531,215,16,FN
4532,215,17,FN
4533,215,18,FN
4534,215,19,FN
4535,215,20,FN
4536,216,0,FP
4537,216,1,FP
4538,216,2,FP
4539,216,3,FP
4540,216,4,FP
4541,216,5,FP
4542,216,6,TN
4543,216,7,TN
4544,216,8,TN
4545,216,9,TN
4546,216,10,TN
4547,216,11,TN
4548,216,12,TN
4549,216,13,TN
4550,216,14,TN
4551,216,15,TN
4552,216,16,TN
4553,216,17,TN
4554,216,18,TN
4555,216,19,TN
4556,216,20,TN
4557,217,0,FP
4558,217,1,FP
4559,217,2,FP
4560,217,3,TN
4561,217,4,TN
4562,217,5,TN
4563,217,6,TN
4564,217,7,TN
4565,217,8,TN
4566,217,9,TN
4567,217,10,TN
4568,217,11,TN
4569,217,12,TN
4570,217,13,TN
4571,217,14,TN
4572,217,15,TN
4573,217,16,TN
4574,217,17,TN
4575,217,18,TN
4576,217,19,TN
4577,217,20,TN
4578,218,0,FP
4579,218,1,FP
4580,218,2,FP
4581,218,3,TN
4582,218,4,TN
4583,218,5,TN
4584,218,6,TN
4585,218,7,TN
4586,218,8,TN
4587,218,9,TN
4588,218,10,TN
4589,218,11,TN
4590,218,12,TN
4591,218,13,TN
4592,218,14,TN
4593,218,15,TN
4594,218,16,TN
4595,218,17,TN
4596,218,18,TN
4597,218,19,TN
4598,218,20,TN
4599,219,0,FP
4600,219,1,FP
4601,219,2,FP
4602,219,3,FP
4603,219,4,FP
4604,219,5,TN
4605,219,6,TN
4606,219,7,TN
4607,219,8,TN
4608,219,9,TN
4609,219,10,TN
4610,219,11,TN
4611,219,12,TN
4612,219,13,TN
4613,219,14,TN
4614,219,15,TN
4615,219,16,TN
4616,219,17,TN
4617,219,18,TN
4618,219,19,TN
4619,219,20,TN
4620,220,0,FP
4621,220,1,FP
4622,220,2,FP
4623,220,3,FP
4624,220,4,TN
4625,220,5,TN
4626,220,6,TN
4627,220,7,TN
4628,220,8,TN
4629,220,9,TN
4630,220,10,TN
4631,220,11,TN
4632,220,12,TN
4633,220,13,TN
4634,220,14,TN
4635,220,15,TN
4636,220,16,TN
4637,220,17,TN
4638,220,18,TN
4639,220,19,TN
4640,220,20,TN
4641,221,0,FP
4642,221,1,FP
4643,221,2,FP
4644,221,3,FP
4645,221,4,FP
4646,221,5,FP
4647,221,6,FP
4648,221,7,TN
4649,221,8,TN
4650,221,9,TN
4651,221,10,TN
4652,221,11,TN
4653,221,12,TN
4654,221,13,TN
4655,221,14,TN
4656,221,15,TN
4657,221,16,TN
4658,221,17,TN
4659,221,18,TN
4660,221,19,TN
4661,221,20,TN
4662,222,0,FP
4663,222,1,FP
4664,222,2,FP
4665,222,3,FP
4666,222,4,TN
4667,222,5,TN
4668,222,6,TN
4669,222,7,TN
4670,222,8,TN
4671,222,9,TN
4672,222,10,TN
4673,222,11,TN
4674,222,12,TN
4675,222,13,TN
4676,222,14,TN
4677,222,15,TN
4678,222,16,TN
4679,222,17,TN
4680,222,18,TN
4681,222,19,TN
4682,222,20,TN
4683,223,0,FP
4684,223,1,FP
4685,223,2,FP
4686,223,3,FP
4687,223,4,TN
4688,223,5,TN
4689,223,6,TN
4690,223,7,TN
4691,223,8,TN
4692,223,9,TN
4693,223,10,TN
4694,223,11,TN
4695,223,12,TN
4696,223,13,TN
4697,223,14,TN
4698,223,15,TN
4699,223,16,TN
4700,223,17,TN
4701,223,18,TN
4702,223,19,TN
4703,223,20,TN
4704,224,0,FP
4705,224,1,FP
4706,224,2,FP
4707,224,3,FP
4708,224,4,FP
4709,224,5,FP
4710,224,6,FP
4711,224,7,TN
4712,224,8,TN
4713,224,9,TN
4714,224,10,TN
4715,224,11,TN
4716,224,12,TN
4717,224,13,TN
4718,224,14,TN
4719,224,15,TN
4720,224,16,TN
4721,224,17,TN
4722,224,18,TN
4723,224,19,TN
4724,224,20,TN
4725,225,0,TP
4726,225,1,TP
4727,225,2,TP
4728,225,3,TP
4729,225,4,TP
4730,225,5,TP
4731,225,6,TP
4732,225,7,FN
4733,225,8,FN
4734,225,9,FN
4735,225,10,FN
4736,225,11,FN
4737,225,12,FN
4738,225,13,FN
4739,225,14,FN
4740,225,15,FN
4741,225,16,FN
4742,225,17,FN
4743,225,18,FN
4744,225,19,FN
4745,225,20,FN
4746,226,0,TP
4747,226,1,TP
4748,226,2,TP
4749,226,3,TP
4750,226,4,TP
4751,226,5,FN
4752,226,6,FN
4753,226,7,FN
4754,226,8,FN
4755,226,9,FN
4756,226,10,FN
4757,226,11,FN
4758,226,12,FN
4759,226,13,FN
4760,226,14,FN
4761,226,15,FN
4762,226,16,FN
4763,226,17,FN
4764,226,18,FN
4765,226,19,FN
4766,226,20,FN
4767,227,0,TP
4768,227,1,TP
4769,227,2,TP
4770,227,3,TP
4771,227,4,TP
4772,227,5,FN
4773,227,6,FN
4774,227,7,FN
4775,227,8,FN
4776,227,9,FN
4777,227,10,FN
4778,227,11,FN
4779,227,12,FN
4780,227,13,FN
4781,227,14,FN
4782,227,15,FN
4783,227,16,FN
4784,227,17,FN
4785,227,18,FN
4786,227,19,FN
4787,227,20,FN
4788,228,0,TP
4789,228,1,TP
4790,228,2,TP
4791,228,3,TP
4792,228,4,TP
4793,228,5,TP
4794,228,6,TP
4795,228,7,TP
4796,228,8,TP
4797,228,9,TP
4798,228,10,TP
4799,228,11,TP
4800,228,12,TP
4801,228,13,TP
4802,228,14,TP
4803,228,15,TP
4804,228,16,TP
4805,228,17,FN
4806,228,18,FN
4807,228,19,FN
4808,228,20,FN
4809,229,0,FP
4810,229,1,FP
4811,229,2,FP
4812,229,3,FP
4813,229,4,FP
4814,229,5,FP
4815,229,6,FP
4816,229,7,TN
4817,229,8,TN
4818,229,9,TN
4819,229,10,TN
4820,229,11,TN
4821,229,12,TN
4822,229,13,TN
4823,229,14,TN
4824,229,15,TN
4825,229,16,TN
4826,229,17,TN
4827,229,18,TN
4828,229,19,TN
4829,229,20,TN
4830,230,0,FP
4831,230,1,FP
4832,230,2,FP
4833,230,3,TN
4834,230,4,TN
4835,230,5,TN
4836,230,6,TN
4837,230,7,TN
4838,230,8,TN
4839,230,9,TN
4840,230,10,TN
4841,230,11,TN
4842,230,12,TN
4843,230,13,TN
4844,230,14,TN
4845,230,15,TN
4846,230,16,TN
4847,230,17,TN
4848,230,18,TN
4849,230,19,TN
4850,230,20,TN
4851,231,0,TP
4852,231,1,TP
4853,231,2,TP
4854,231,3,TP
4855,231,4,TP
4856,231,5,TP
4857,231,6,TP
4858,231,7,TP
4859,231,8,TP
4860,231,9,TP
4861,231,10,TP
4862,231,11,TP
4863,231,12,TP
4864,231,13,TP
4865,231,14,FN
4866,231,15,FN
4867,231,16,FN
4868,231,17,FN
4869,231,18,FN
4870,231,19,FN
4871,231,20,FN
4872,232,0,TP
4873,232,1,TP
4874,232,2,TP
4875,232,3,TP
4876,232,4,TP
4877,232,5,TP
4878,232,6,TP
4879,232,7,TP
4880,232,8,TP
4881,232,9,TP
4882,232,10,TP
4883,232,11,FN
4884,232,12,FN
4885,232,13,FN
4886,232,14,FN
4887,232,15,FN
4888,232,16,FN
4889,232,17,FN
4890,232,18,FN
4891,232,19,FN
4892,232,20,FN
4893,233,0,TP
4894,233,1,TP
4895,233,2,TP
4896,233,3,TP
4897,233,4,TP
4898,233,5,TP
4899,233,6,TP
4900,233,7,TP
4901,233,8,TP
4902,233,9,TP
4903,233,10,TP
4904,233,11,TP
4905,233,12,TP
4906,233,13,TP
4907,233,14,TP
4908,233,15,TP
4909,233,16,TP
4910,233,17,TP
4911,233,18,TP
4912,233,19,TP
4913,233,20,FN
4914,234,0,FP
4915,234,1,FP
4916,234,2,FP
4917,234,3,TN
4918,234,4,TN
4919,234,5,TN
4920,234,6,TN
4921,234,7,TN
4922,234,8,TN
4923,234,9,TN
4924,234,10,TN
4925,234,11,TN
4926,234,12,TN
4927,234,13,TN
4928,234,14,TN
4929,234,15,TN
4930,234,16,TN
4931,234,17,TN
4932,234,18,TN
4933,234,19,TN
4934,234,20,TN
4935,235,0,FP
4936,235,1,FP
4937,235,2,FP
4938,235,3,FP
4939,235,4,FP
4940,235,5,FP
4941,235,6,FP
4942,235,7,TN
4943,235,8,TN
4944,235,9,TN
4945,235,10,TN
4946,235,11,TN
4947,235,12,TN
4948,235,13,TN
4949,235,14,TN
4950,235,15,TN
4951,235,16,TN
4952,235,17,TN
4953,235,18,TN
4954,235,19,TN
4955,235,20,TN
4956,236,0,TP
4957,236,1,TP
4958,236,2,TP
4959,236,3,TP
4960,236,4,TP
4961,236,5,TP
4962,236,6,TP
4963,236,7,TP
4964,236,8,TP
4965,236,9,TP
4966,236,10,TP
4967,236,11,FN
4968,236,12,FN
4969,236,13,FN
4970,236,14,FN
4971,236,15,FN
4972,236,16,FN
4973,236,17,FN
4974,236,18,FN
4975,236,19,FN
4976,236,20,FN
4977,237,0,FP
4978,237,1,FP
4979,237,2,FP
4980,237,3,FP
4981,237,4,FP
4982,237,5,FP
4983,237,6,TN
4984,237,7,TN
4985,237,8,TN
4986,237,9,TN
4987,237,10,TN
4988,237,11,TN
4989,237,12,TN
4990,237,13,TN
4991,237,14,TN
4992,237,15,TN
4993,237,16,TN
4994,237,17,TN
4995,237,18,TN
4996,237,19,TN
4997,237,20,TN
4998,238,0,FP
4999,238,1,FP
5000,238,2,FP
5001,238,3,FP
5002,238,4,FP
5003,238,5,TN
5004,238,6,TN
5005,238,7,TN
5006,238,8,TN
5007,238,9,TN
5008,238,10,TN
5009,238,11,TN
5010,238,12,TN
5011,238,13,TN
5012,238,14,TN
5013,238,15,TN
5014,238,16,TN
5015,238,17,TN
5016,238,18,TN
5017,238,19,TN
5018,238,20,TN
5019,239,0,FP
5020,239,1,FP
5021,239,2,FP
5022,239,3,FP
5023,239,4,FP
5024,239,5,FP
5025,239,6,FP
5026,239,7,TN
5027,239,8,TN
5028,239,9,TN
5029,239,10,TN
5030,239,11,TN
5031,239,12,TN
5032,239,13,TN
5033,239,14,TN
5034,239,15,TN
5035,239,16,TN
5036,239,17,TN
5037,239,18,TN
5038,239,19,TN
5039,239,20,TN
5040,240,0,FP
5041,240,1,FP
5042,240,2,FP
5043,240,3,FP
5044,240,4,FP
5045,240,5,FP
5046,240,6,TN
5047,240,7,TN
5048,240,8,TN
5049,240,9,TN
5050,240,10,TN
5051,240,11,TN
5052,240,12,TN
5053,240,13,TN
5054,240,14,TN
5055,240,15,TN
5056,240,16,TN
5057,240,17,TN
5058,240,18,TN
5059,240,19,TN
5060,240,20,TN
5061,241,0,TP
5062,241,1,TP
5063,241,2,TP
5064,241,3,TP
5065,241,4,TP
5066,241,5,TP
5067,241,6,TP
5068,241,7,TP
5069,241,8,FN
5070,241,9,FN
5071,241,10,FN
5072,241,11,FN
5073,241,12,FN
5074,241,13,FN
5075,241,14,FN
5076,241,15,FN
5077,241,16,FN
5078,241,17,FN
5079,241,18,FN
5080,241,19,FN
5081,241,20,FN
5082,242,0,TP
5083,242,1,TP
5084,242,2,TP
5085,242,3,TP
5086,242,4,TP
5087,242,5,TP
5088,242,6,TP
5089,242,7,TP
5090,242,8,TP
5091,242,9,TP
5092,242,10,TP
5093,242,11,TP
5094,242,12,TP
5095,242,13,TP
5096,242,14,TP
5097,242,15,FN
5098,242,16,FN
5099,242,17,FN
5100,242,18,FN
5101,242,19,FN
5102,242,20,FN
5103,243,0,FP
5104,243,1,FP
5105,243,2,FP
5106,243,3,TN
5107,243,4,TN
5108,243,5,TN
5109,243,6,TN
5110,243,7,TN
5111,243,8,TN
5112,243,9,TN
5113,243,10,TN
5114,243,11,TN
5115,243,12,TN
5116,243,13,TN
5117,243,14,TN
5118,243,15,TN
5119,243,16,TN
5120,243,17,TN
5121,243,18,TN
5122,243,19,TN
5123,243,20,TN
5124,244,0,TP
5125,244,1,TP
5126,244,2,TP
5127,244,3,TP
5128,244,4,TP
5129,244,5,TP
5130,244,6,TP
5131,244,7,FN
5132,244,8,FN
5133,244,9,FN
5134,244,10,FN
5135,244,11,FN
5136,244,12,FN
5137,244,13,FN
5138,244,14,FN
5139,244,15,FN
5140,244,16,FN
5141,244,17,FN
5142,244,18,FN
5143,244,19,FN
5144,244,20,FN
5145,245,0,FP
5146,245,1,FP
5147,245,2,FP
5148,245,3,FP
5149,245,4,FP
5150,245,5,TN
5151,245,6,TN
5152,245,7,TN
5153,245,8,TN
5154,245,9,TN
5155,245,10,TN
5156,245,11,TN
5157,245,12,TN
5158,245,13,TN
5159,245,14,TN
5160,245,15,TN
5161,245,16,TN
5162,245,17,TN
5163,245,18,TN
5164,245,19,TN
5165,245,20,TN
5166,246,0,FP
5167,246,1,FP
5168,246,2,FP
5169,246,3,TN
5170,246,4,TN
5171,246,5,TN
5172,246,6,TN
5173,246,7,TN
5174,246,8,TN
5175,246,9,TN
5176,246,10,TN
5177,246,11,TN
5178,246,12,TN
5179,246,13,TN
5180,246,14,TN
5181,246,15,TN
5182,246,16,TN
5183,246,17,TN
5184,246,18,TN
5185,246,19,TN
5186,246,20,TN
5187,247,0,FP
5188,247,1,FP
5189,247,2,FP
5190,247,3,TN
5191,247,4,TN
5192,247,5,TN
5193,247,6,TN
5194,247,7,TN
5195,247,8,TN
5196,247,9,TN
5197,247,10,TN
5198,247,11,TN
5199,247,12,TN
5200,247,13,TN
5201,247,14,TN
5202,247,15,TN
5203,247,16,TN
5204,247,17,TN
5205,247,18,TN
5206,247,19,TN
5207,247,20,TN
5208,248,0,FP
5209,248,1,FP
5210,248,2,FP
5211,248,3,TN
5212,248,4,TN
5213,248,5,TN
5214,248,6,TN
5215,248,7,TN
5216,248,8,TN
5217,248,9,TN
5218,248,10,TN
5219,248,11,TN
5220,248,12,TN
5221,248,13,TN
5222,248,14,TN
5223,248,15,TN
5224,248,16,TN
5225,248,17,TN
5226,248,18,TN
5227,248,19,TN
5228,248,20,TN
5229,249,0,FP
5230,249,1,FP
5231,249,2,FP
5232,249,3,TN
5233,249,4,TN
5234,249,5,TN
5235,249,6,TN
5236,249,7,TN
5237,249,8,TN
5238,249,9,TN
5239,249,10,TN
5240,249,11,TN
5241,249,12,TN
5242,249,13,TN
5243,249,14,TN
5244,249,15,TN
5245,249,16,TN
5246,249,17,TN
5247,249,18,TN
5248,249,19,TN
5249,249,20,TN
5250,250,0,TP
5251,250,1,TP
5252,250,2,TP
5253,250,3,TP
5254,250,4,TP
5255,250,5,TP
5256,250,6,TP
5257,250,7,TP
5258,250,8,TP
5259,250,9,TP
5260,250,10,TP
5261,250,11,FN
5262,250,12,FN
5263,250,13,FN
5264,250,14,FN
5265,250,15,FN
5266,250,16,FN
5267,250,17,FN
5268,250,18,FN
5269,250,19,FN
5270,250,20,FN
5271,251,0,FP
5272,251,1,FP
5273,251,2,FP
5274,251,3,TN
5275,251,4,TN
5276,251,5,TN
5277,251,6,TN
5278,251,7,TN
5279,251,8,TN
5280,251,9,TN
5281,251,10,TN
5282,251,11,TN
5283,251,12,TN
5284,251,13,TN
5285,251,14,TN
5286,251,15,TN
5287,251,16,TN
5288,251,17,TN
5289,251,18,TN
5290,251,19,TN
5291,251,20,TN
5292,252,0,FP
5293,252,1,FP
5294,252,2,FP
5295,252,3,FP
5296,252,4,FP
5297,252,5,FP
5298,252,6,FP
5299,252,7,TN
5300,252,8,TN
5301,252,9,TN
5302,252,10,TN
5303,252,11,TN
5304,252,12,TN
5305,252,13,TN
5306,252,14,TN
5307,252,15,TN
5308,252,16,TN
5309,252,17,TN
5310,252,18,TN
5311,252,19,TN
5312,252,20,TN
5313,253,0,TP
5314,253,1,TP
5315,253,2,TP
5316,253,3,TP
5317,253,4,TP
5318,253,5,TP
5319,253,6,TP
5320,253,7,TP
5321,253,8,TP
5322,253,9,TP
5323,253,10,TP
5324,253,11,TP
5325,253,12,TP
5326,253,13,TP
5327,253,14,TP
5328,253,15,TP
5329,253,16,FN
5330,253,17,FN
5331,253,18,FN
5332,253,19,FN
5333,253,20,FN
5334,254,0,FP
5335,254,1,FP
5336,254,2,FP
5337,254,3,TN
5338,254,4,TN
5339,254,5,TN
5340,254,6,TN
5341,254,7,TN
5342,254,8,TN
5343,254,9,TN
5344,254,10,TN
5345,254,11,TN
5346,254,12,TN
5347,254,13,TN
5348,254,14,TN
5349,254,15,TN
5350,254,16,TN
5351,254,17,TN
5352,254,18,TN
5353,254,19,TN
5354,254,20,TN
5355,255,0,FP
5356,255,1,FP
5357,255,2,FP
5358,255,3,FP
5359,255,4,FP
5360,255,5,FP
5361,255,6,TN
5362,255,7,TN
5363,255,8,TN
5364,255,9,TN
5365,255,10,TN
5366,255,11,TN
5367,255,12,TN
5368,255,13,TN
5369,255,14,TN
5370,255,15,TN
5371,255,16,TN
5372,255,17,TN
5373,255,18,TN
5374,255,19,TN
5375,255,20,TN
5376,256,0,FP
5377,256,1,FP
5378,256,2,FP
5379,256,3,FP
5380,256,4,FP
5381,256,5,TN
5382,256,6,TN
5383,256,7,TN
5384,256,8,TN
5385,256,9,TN
5386,256,10,TN
5387,256,11,TN
5388,256,12,TN
5389,256,13,TN
5390,256,14,TN
5391,256,15,TN
5392,256,16,TN
5393,256,17,TN
5394,256,18,TN
5395,256,19,TN
5396,256,20,TN
5397,257,0,FP
5398,257,1,FP
5399,257,2,FP
5400,257,3,TN
5401,257,4,TN
5402,257,5,TN
5403,257,6,TN
5404,257,7,TN
5405,257,8,TN
5406,257,9,TN
5407,257,10,TN
5408,257,11,TN
5409,257,12,TN
5410,257,13,TN
5411,257,14,TN
5412,257,15,TN
5413,257,16,TN
5414,257,17,TN
5415,257,18,TN
5416,257,19,TN
5417,257,20,TN
5418,258,0,FP
5419,258,1,FP
5420,258,2,FP
5421,258,3,FP
5422,258,4,FP
5423,258,5,FP
5424,258,6,TN
5425,258,7,TN
5426,258,8,TN
5427,258,9,TN
5428,258,10,TN
5429,258,11,TN
5430,258,12,TN
5431,258,13,TN
5432,258,14,TN
5433,258,15,TN
5434,258,16,TN
5435,258,17,TN
5436,258,18,TN
5437,258,19,TN
5438,258,20,TN
5439,259,0,FP
5440,259,1,FP
5441,259,2,FP
5442,259,3,FP
5443,259,4,TN
5444,259,5,TN
5445,259,6,TN
5446,259,7,TN
5447,259,8,TN
5448,259,9,TN
5449,259,10,TN
5450,259,11,TN
5451,259,12,TN
5452,259,13,TN
5453,259,14,TN
5454,259,15,TN
5455,259,16,TN
5456,259,17,TN
5457,259,18,TN
5458,259,19,TN
5459,259,20,TN
5460,260,0,TP
5461,260,1,TP
5462,260,2,TP
5463,260,3,TP
5464,260,4,TP
5465,260,5,TP
5466,260,6,TP
5467,260,7,TP
5468,260,8,TP
5469,260,9,TP
5470,260,10,TP
5471,260,11,TP
5472,260,12,TP
5473,260,13,TP
5474,260,14,TP
5475,260,15,TP
5476,260,16,TP
5477,260,17,TP
5478,260,18,TP
5479,260,19,TP
5480,260,20,FN
5481,261,0,FP
5482,261,1,FP
5483,261,2,TN
5484,261,3,TN
5485,261,4,TN
5486,261,5,TN
5487,261,6,TN
5488,261,7,TN
5489,261,8,TN
5490,261,9,TN
5491,261,10,TN
5492,261,11,TN
5493,261,12,TN
5494,261,13,TN
5495,261,14,TN
5496,261,15,TN
5497,261,16,TN
5498,261,17,TN
5499,261,18,TN
5500,261,19,TN
5501,261,20,TN
5502,262,0,FP
5503,262,1,FP
5504,262,2,FP
5505,262,3,TN
5506,262,4,TN
5507,262,5,TN
5508,262,6,TN
5509,262,7,TN
5510,262,8,TN
